sample_code,date_sampling,sample_level,county,measurement,replicate,quality_score,detected_of_3_TechReps,value,gmean_value,gstd_value,gmean_value_upper,gmean_value_lower,sampling_days,site_pretreatment,site_population_served,percent_industrial_flow,n_sample_size
G,2021-03-23,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[80.0, 75.0]","[3, 3]","[25071.90543768956, nan]",25071.905437689547,,,,Tuesday,,18000.0,0.0,42
G,2021-04-06,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 60.0]","[3, 3]","[13.522922255979859, 3.9625851384245294]",7.320227507367248,2.382061276850048,17.43723048303207,3.0730643155608712,Tuesday,,18000.0,0.0,42
G,2021-04-06,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 60.0]","[3, 3]","[29936.56044650728, nan]",29936.560446507283,,,,Tuesday,,18000.0,0.0,42
G,2021-04-13,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 95.0]","[3, 3]","[3.291419976022927, 1.9543178209356296]",2.5362335687639512,1.4457079411846188,3.66665301106105,1.7543194558962936,Tuesday,,18000.0,0.0,42
G,2021-04-13,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 95.0]","[3, 3]","[5750.730702599819, 4806.358683374849]",5257.382851589843,1.135242036523662,5968.402015223431,4631.067809723643,Tuesday,,18000.0,0.0,42
G,2021-04-21,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 65.0]","[3, 3]","[11.189984863366961, 6.764072704609714]",8.699992596508132,1.4275408860599748,12.419595139934438,6.094391187996154,Tuesday,,18000.0,0.0,42
G,2021-04-21,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 65.0]","[3, 3]","[21834.214929519465, nan]",21834.21492951948,,,,Tuesday,,18000.0,0.0,42
G,2021-04-27,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[19.467653833907885, 36.221232242109]",26.5545177084232,1.551211674932707,41.19167789151338,17.118564885462945,Tuesday,,18000.0,0.0,42
G,2021-04-27,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[15779.610979951098, nan]",15779.610979951109,,,,Tuesday,,18000.0,0.0,42
G,2021-05-04,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[0, 0]","[1.9410408831736017, 1.9040818755206474]",1.9224725655507924,1.0136865393079622,1.9487845618876825,1.896515827134543,Tuesday,,18000.0,0.0,42
G,2021-05-04,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[0, 0]","[14410.066401299666, nan]",14410.066401299657,,,,Tuesday,,18000.0,0.0,42
G,2021-05-05,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[95.0, 90.0]","[2, 2]","[2.593023088086842, 2.3142961057634164]",2.449698600831132,1.083732773662548,2.654818659315985,2.2604267955763766,Tuesday,,18000.0,0.0,42
G,2021-05-05,Influent,County 6,pmmov_gc_per_mL,"['2', '3']","[95.0, 90.0]","[2, 2]","[15530.001971718222, 5300.912129865296]",9073.21199072926,2.1384161612173616,19402.3031551266,4242.958950312106,Tuesday,,18000.0,0.0,42
G,2021-05-11,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[95.0],[2],[1.9223837558572632],1.9223837558572632,,,,Tuesday,,18000.0,0.0,42
G,2021-05-11,Influent,County 6,pmmov_gc_per_mL,['1'],[95.0],[2],[18197.24680079318],18197.246800793164,,,,Tuesday,,18000.0,0.0,42
G,2021-05-12,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[1, 3]","[1.9013666072489601, 1.9077143197806128]",1.904537818947558,1.0023595235256824,1.9090316207369165,1.900054595429561,Tuesday,,18000.0,0.0,42
G,2021-05-12,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[1, 3]","[9902.670701187688, nan]",9902.67070118769,,,,Tuesday,,18000.0,0.0,42
G,2021-05-19,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[90.0, 95.0]","[1, 1]","[1.9363427326636815, 1.9668100799016597]",1.9515169496438545,1.0111004931370335,1.9731797501501804,1.930091976900428,Tuesday,,18000.0,0.0,42
G,2021-05-19,Influent,County 6,pmmov_gc_per_mL,"['1', '3']","[90.0, 95.0]","[1, 1]","[7308.78034793992, 11691.230293526758]",9243.843043484028,1.393993041119233,12885.852875815164,6631.197409753331,Tuesday,,18000.0,0.0,42
G,2021-05-25,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[75.0, 95.0]","[1, 0]","[1.950505912471047, 1.9562293678933858]",1.9533655439332256,1.0020740040695284,1.95741683202062,1.9493226408432929,Tuesday,,18000.0,0.0,42
G,2021-05-25,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[75.0, 95.0]","[1, 0]","[nan, 30552.872527063297]",30552.872527063293,,,,Tuesday,,18000.0,0.0,42
G,2021-06-02,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[48.97933250370571, 28.13900964661154]",37.12451898417499,1.4798015188418625,54.93691957905571,25.08749890541386,Tuesday,,18000.0,0.0,42
G,2021-06-02,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[4324.052876331235, nan]",4324.052876331238,,,,Tuesday,,18000.0,0.0,42
G,2021-06-08,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 65.0]","[3, 3]","[6.641980138427446, 4.801205680718004]",5.647080021731054,1.2579540111419134,7.103766964575943,4.4890989429771695,Tuesday,,18000.0,0.0,42
G,2021-06-08,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 65.0]","[3, 3]","[10030.601943238787, nan]",10030.601943238787,,,,Tuesday,,18000.0,0.0,42
G,2021-06-15,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[75.0, 75.0]","[3, 1]","[1.8977582730399716, 1.893267068985919]",1.895511340837128,1.0016768150464976,1.8986897627742507,1.8923382396038968,Tuesday,,18000.0,0.0,42
G,2021-06-22,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[70.0, 85.0]","[3, 3]","[3.7550310989372377, 5.551167492258428]",4.565611302864036,1.3183966142376544,6.019286483621111,3.463002903344105,Tuesday,,18000.0,0.0,42
G,2021-06-22,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[70.0, 85.0]","[3, 3]","[nan, 12957.42866480876]",12957.428664808747,,,,Tuesday,,18000.0,0.0,42
G,2021-06-29,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['3'],[85.0],[3],[13.755891414376828],13.75589141437683,,,,Tuesday,,18000.0,0.0,42
G,2021-06-29,Influent,County 6,pmmov_gc_per_mL,['3'],[85.0],[3],[8429.258686991474],8429.258686991474,,,,Tuesday,,18000.0,0.0,42
G,2021-07-07,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[13.023156751431113, 14.629331036363716]",13.802900827548564,1.0857121309107147,14.985976870227018,12.713223362412322,Tuesday,,18000.0,0.0,42
G,2021-07-07,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[38033.983176029906, nan]",38033.98317602991,,,,Tuesday,,18000.0,0.0,42
G,2021-07-13,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[111.5920512551776, 104.14484730348609]",107.80416104331618,1.0500500561620232,113.19976535803396,102.66573522918031,Tuesday,,18000.0,0.0,42
G,2021-07-13,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[32018.256402399078, nan]",32018.256402399085,,,,Tuesday,,18000.0,0.0,42
G,2021-08-03,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[123.95960551570434, 50.97318949179349]",79.48972550764013,1.874561283697732,149.00836188838218,42.40444214810619,Tuesday,,18000.0,0.0,42
G,2021-08-03,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[6332.80116006741, nan]",6332.801160067406,,,,Tuesday,,18000.0,0.0,42
G,2021-08-17,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[156.40104559568042, 68.49782784524592]",103.5042602796106,1.7928428537997847,185.5668733801328,57.73192003986392,Tuesday,,18000.0,0.0,42
G,2021-08-17,Influent,County 6,pmmov_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[10921.498432572962, nan]",10921.498432572957,,,,Tuesday,,18000.0,0.0,42
G,2021-08-24,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[100.0, 80.0]","[3, 3]","[91.73032096074532, 64.49390764990605]",76.91584263816232,1.2828717794229425,98.67316391103432,59.95598614910711,Tuesday,,18000.0,0.0,42
G,2021-08-24,Influent,County 6,pmmov_gc_per_mL,"['1', '3']","[100.0, 80.0]","[3, 3]","[12675.760634263725, nan]",12675.760634263715,,,,Tuesday,,18000.0,0.0,42
I,2020-10-08,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[75.0],[3],[33.00861958023452],33.00861958023453,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-10-08,Influent,County 6,pmmov_gc_per_mL,['1'],[75.0],[3],[15932.553989537571],15932.553989537562,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-10-15,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[80.0],[3],[31.42709583591537],31.42709583591537,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-10-15,Influent,County 6,pmmov_gc_per_mL,['1'],[80.0],[3],[45369.9100484813],45369.9100484813,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-10-23,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[80.0],[3],[12.416382557015],12.416382557015,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-10-23,Influent,County 6,pmmov_gc_per_mL,['1'],[80.0],[3],[23108.3666686122],23108.36666861219,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-10-29,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[85.0],[3],[25.796988222432237],25.79698822243224,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-10-29,Influent,County 6,pmmov_gc_per_mL,['1'],[85.0],[3],[7131.3399263051315],7131.33992630513,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-11-05,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[85.0],[2],[6.3517586082621955],6.351758608262196,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-11-05,Influent,County 6,pmmov_gc_per_mL,['1'],[85.0],[2],[11643.170708059339],11643.170708059346,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-11-10,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[85.0],[3],[70.29078549086016],70.29078549086016,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-11-10,Influent,County 6,pmmov_gc_per_mL,['1'],[85.0],[3],[13274.772580536715],13274.772580536715,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-11-19,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[60.0],[3],[53.148757611201994],53.14875761120198,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-11-19,Influent,County 6,pmmov_gc_per_mL,['1'],[60.0],[3],[130330.12879194663],130330.12879194671,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-11-25,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[60.0],[3],[124.6764654302533],124.67646543025327,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-11-25,Influent,County 6,pmmov_gc_per_mL,['1'],[60.0],[3],[77075.02350772613],77075.02350772612,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-12-03,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[75.0],[3],[547.1401927415147],547.1401927415146,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-12-03,Influent,County 6,pmmov_gc_per_mL,['1'],[75.0],[3],[85321.44962035833],85321.4496203583,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-12-09,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['2'],[75.0],[3],[225.3996658890226],225.39966588902263,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-12-09,Influent,County 6,pmmov_gc_per_mL,['2'],[75.0],[3],[43963.052752343705],43963.05275234372,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-12-17,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[422.6023972783368, 344.92310583318846]",381.79226210309054,1.1544460832571872,440.75858160281433,330.7146757567845,Tuesday,hypochlorite,53119.0,3.3,117
I,2020-12-17,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[70594.11673404633, 68641.37604796779]",69610.8993873503,1.0200332950215447,71005.43507149216,68243.75216681532,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-01-14,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[225.47830860718582, 356.8654450404784]",283.6642680142808,1.3835565054613517,392.46554337809056,205.02543039952812,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-01-14,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[19134.773233787724, nan]",19134.77323378773,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-01-20,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 72.5]","[3, 3]","[125.3801674515646, 210.9607863378875]",162.63547803833603,1.444730904385502,234.96450127149365,112.5714674924262,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-01-20,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 72.5]","[3, 3]","[6001.229598684024, nan]",6001.229598684024,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-01-28,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['2'],[90.0],[3],[119.48440987787474],119.48440987787473,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-01-28,Influent,County 6,pmmov_gc_per_mL,['2'],[90.0],[3],[17987.8377714323],17987.83777143229,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-02-03,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[132.38024333313538, 166.124174898895]",148.29551138396627,1.1741607553155071,174.12276965649727,126.29915513069416,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-02-03,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[nan, 42854.05238479782]",42854.05238479783,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-02-17,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[100.0],[3],[113.56169590999268],113.56169590999264,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-02-17,Influent,County 6,pmmov_gc_per_mL,['1'],[100.0],[3],[9597.00851387996],9597.00851387997,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-03-03,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[83.29384960968807, 84.568262668795]",83.92863726099222,1.010794796419765,84.83462981401293,83.03232026744443,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-03-03,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[86701.78334405566, nan]",86701.78334405567,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-03-11,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[286.5445219263708, 205.23212207606204]",242.50389750315315,1.266172413323014,307.05174514180425,191.5251785234463,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-03-11,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[96729.3455758849, nan]",96729.34557588494,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-03-17,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 95.0]","[3, 3]","[49.660047998901604, 42.60115335417326]",45.995383685504905,1.114508166527887,51.26223074007876,41.26966949806914,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-03-17,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 95.0]","[3, 3]","[12077.489690920751, 21837.185846252]",16240.024228332592,1.5201344543102624,24687.02036832181,10683.28145729797,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-03-25,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[75.0],[3],[31.461158997579908],31.461158997579908,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-04-01,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 55.0]","[3, 3]","[14.065288598193696, 14.567011700590538]",14.3139520602128,1.0250934372765317,14.673138318415033,13.96355838375291,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-04-01,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[80.0, 55.0]","[3, 3]","[311398.7058624171, nan]",311398.70586241706,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-04-08,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[3.1216627733184774, 6.598170232741769]",4.538420693101081,1.6976034226808483,7.704438502173984,2.673428100147221,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-04-08,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[7674.324813678025, 6713.593815350844]",7177.90356623035,1.0991890121307168,7889.872730134289,6530.181330976356,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-04-14,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 95.0]","[3, 3]","[7.75297608967942, 9.601310567926932]",8.627788318145262,1.1632241273836788,10.03605153762562,7.41713322053495,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-04-14,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 95.0]","[3, 3]","[13480.489438522798, 4220.15886456107]",7542.533195326614,2.273255750509508,17146.106959685076,3317.943083894585,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-04-23,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[12.79306199960765, 7.083343822540002]",9.51933068478515,1.5189374682677983,14.459268049951524,6.267098470907447,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-04-23,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 90.0]","[3, 3]","[8809.50282091775, 9354.23430591297]",9077.783512811142,1.0433378713345771,9471.195326692496,8700.7131268027,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-04-28,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[9.334000981469023, 26.816438299650265]",15.821019607106203,2.1090678491379187,33.367603793928325,7.501427520965267,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-04-28,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[15331.454965130268, nan]",15331.454965130262,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-05-06,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[100.0, 100.0]","[3, 3]","[27.330752605683262, 36.097615421923216]",31.409791415284506,1.217411882652002,38.2386533005882,25.800463970223145,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-05-06,Influent,County 6,pmmov_gc_per_mL,"['1', '3']","[100.0, 100.0]","[3, 3]","[13885.764381776637, 22011.03101619454]",17482.562469239314,1.385068568069818,24214.54776546044,12622.163893013894,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-05-13,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 75.0]","[3, 3]","[3.8800688075904497, 8.325705736527325]",5.683688162582159,1.7157879719214932,9.75200378551104,3.312581889834008,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-05-13,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[80.0, 75.0]","[3, 3]","[12907.484537756567, 5659.278820008263]",8546.756920850732,1.7914354560871946,15310.96338257062,4770.898606371412,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-05-20,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[97.5, 80.0]","[3, 3]","[30.738567199105955, 34.67009547984906]",32.64519964262372,1.0888334988945692,35.54518694898972,29.981810511677445,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-05-20,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[97.5, 80.0]","[3, 3]","[11349.562911864612, nan]",11349.562911864608,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-05-26,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 65.0]","[3, 3]","[6.419937656995077, 5.041304440955941]",5.6890122359570965,1.186417778417316,6.749545258373146,4.795117149665653,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-05-26,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[80.0, 65.0]","[3, 3]","[7580.590037494228, nan]",7580.590037494235,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-06-09,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[11.825786621529499, 14.588164030710894]",13.134554237851344,1.1600250003745332,15.23641128468283,11.32264755812214,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-06-09,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[7338.096065131147, nan]",7338.096065131141,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-06-17,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[14.351886561018578, 5.5019477143609965]",8.886131298892924,1.9698537541781536,17.50437909924422,4.511061432883032,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-06-17,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[136936.02879292343, nan]",136936.02879292335,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-06-23,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['2'],[95.0],[3],[2.000710184109271],2.000710184109271,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-06-23,Influent,County 6,pmmov_gc_per_mL,['2'],[95.0],[3],[14584.675004233914],14584.675004233912,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-06-29,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 60.0]","[0, 0]","[2.004259050482275, 2.025572857323712]",2.014887771490584,1.007507898349304,2.0300153440641906,1.999872928829408,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-06-29,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 60.0]","[0, 0]","[23340.049218678265, nan]",23340.049218678287,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-07-07,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[37.418869412489784, 33.26136005080855]",35.27892413641621,1.086848416872065,38.34284284661363,32.459838546711495,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-07-07,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[41279.86768918426, nan]",41279.86768918427,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-07-13,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 75.0]","[3, 3]","[16.627903713583006, 19.42185900109565]",17.970665024116492,1.116083487949574,20.05676250088935,16.101541881182662,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-07-13,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 75.0]","[3, 3]","[26427.85048183185, nan]",26427.85048183183,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-07-22,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 80.0]","[3, 3]","[90.79304819270166, 142.76603963470188]",113.8514994052983,1.377201912642486,156.79650273819166,82.6687055544727,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-07-28,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[90.0],[3],[147.66298619384148],147.66298619384142,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-07-28,Influent,County 6,pmmov_gc_per_mL,['1'],[90.0],[3],[11322.680136657687],11322.680136657696,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-08-03,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[298.0049112835514, 613.9303024697001]",427.7315107889143,1.667084991068578,713.0647818432865,256.57450764687434,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-08-03,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[10213.34861265278, nan]",10213.348612652771,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-08-05,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[189.50785387187764, 188.0957701716287]",188.8004918627155,1.0053026165270746,189.8016284711865,187.8046358965492,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-08-05,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[11272.577269586274, nan]",11272.577269586269,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-08-09,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[162.62319253902777, 235.57246669171678]",195.72824683141857,1.299580579232663,254.36462838936856,150.60878098608265,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-08-09,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[32288.70915950848, nan]",32288.709159508504,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-08-11,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[220.36547795193258, 179.05481761665428]",198.63912118132765,1.1581132073025389,230.04658972706503,171.5196061393645,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-08-11,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[29183.841310147007, nan]",29183.841310147,,,,Tuesday,hypochlorite,53119.0,3.3,117
I,2021-08-16,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[165.0519857880379, 170.60957005919198]",167.80777196754934,1.0236937659403953,171.7837700395277,163.92379982249494,Tuesday,hypochlorite,53119.0,3.3,117
