sample_code,date_sampling,Flow
O,2021-02-19 00:00:00,1.366
O,2021-02-20 00:00:00,1.394
O,2021-02-21 00:00:00,1.449
O,2021-02-22 00:00:00,1.37
O,2021-02-23 00:00:00,1.366
O,2021-02-24 00:00:00,1.334
O,2021-02-25 00:00:00,1.361
O,2021-02-26 00:00:00,1.295
O,2021-02-27 00:00:00,1.359
O,2021-02-28 00:00:00,1.386
O,2021-03-01 00:00:00,1.296
O,2021-03-02 00:00:00,1.277
O,2021-03-03 00:00:00,1.268
O,2021-03-04 00:00:00,1.268
O,2021-03-05 00:00:00,1.26
O,2021-03-06 00:00:00,1.394
O,2021-03-07 00:00:00,1.402
O,2021-03-08 00:00:00,1.319
O,2021-03-09 00:00:00,1.326
O,2021-03-10 00:00:00,1.465
O,2021-03-11 00:00:00,1.527
O,2021-03-12 00:00:00,1.439
O,2021-03-13 00:00:00,1.441
O,2021-03-14 00:00:00,1.432
O,2021-03-15 00:00:00,1.47
O,2021-03-16 00:00:00,1.4
O,2021-03-17 00:00:00,1.371
O,2021-03-18 00:00:00,1.474
O,2021-03-19 00:00:00,1.143
O,2021-03-20 00:00:00,1.512
O,2021-03-21 00:00:00,1.522
O,2021-03-22 00:00:00,1.412
O,2021-03-23 00:00:00,1.376
O,2021-03-24 00:00:00,1.365
O,2021-03-25 00:00:00,1.36
O,2021-03-26 00:00:00,1.333
O,2021-03-27 00:00:00,1.357
O,2021-03-28 00:00:00,1.387
O,2021-03-29 00:00:00,1.293
O,2021-03-30 00:00:00,1.267
O,2021-03-31 00:00:00,1.272
O,2021-04-01 00:00:00,1.268
O,2021-04-02 00:00:00,1.274
O,2021-04-03 00:00:00,1.313
O,2021-04-04 00:00:00,1.347
O,2021-04-05 00:00:00,1.281
O,2021-04-06 00:00:00,1.271
O,2021-04-07 00:00:00,1.269
O,2021-04-08 00:00:00,1.257
O,2021-04-09 00:00:00,1.245
O,2021-04-10 00:00:00,1.287
O,2021-04-11 00:00:00,1.338
O,2021-04-12 00:00:00,1.294
O,2021-04-13 00:00:00,1.243
O,2021-04-14 00:00:00,1.23
O,2021-04-15 00:00:00,1.244
O,2021-04-16 00:00:00,1.225
O,2021-04-17 00:00:00,1.285
O,2021-04-18 00:00:00,1.315
O,2021-04-19 00:00:00,1.23
O,2021-04-20 00:00:00,1.21
O,2021-04-21 00:00:00,1.217
O,2021-04-22 00:00:00,1.212
O,2021-04-23 00:00:00,1.196
O,2021-04-24 00:00:00,1.236
O,2021-04-25 00:00:00,1.286
O,2021-04-26 00:00:00,1.237
O,2021-04-27 00:00:00,1.204
O,2021-04-28 00:00:00,1.205
O,2021-04-29 00:00:00,1.206
O,2021-04-30 00:00:00,1.182
O,2021-05-01 00:00:00,1.235
O,2021-05-02 00:00:00,1.273
O,2021-05-03 00:00:00,1.209
O,2021-05-04 00:00:00,1.175
O,2021-05-05 00:00:00,1.166
O,2021-05-06 00:00:00,1.191
O,2021-05-07 00:00:00,1.175
O,2021-05-08 00:00:00,1.215
O,2021-05-09 00:00:00,1.243
O,2021-05-10 00:00:00,1.191
O,2021-05-11 00:00:00,1.167
O,2021-05-12 00:00:00,1.168
O,2021-05-13 00:00:00,1.17
O,2021-05-14 00:00:00,1.148
O,2021-05-15 00:00:00,1.217
O,2021-05-16 00:00:00,1.261
O,2021-05-17 00:00:00,1.186
O,2021-05-18 00:00:00,1.165
O,2021-05-19 00:00:00,1.173
O,2021-05-20 00:00:00,1.16
O,2021-05-21 00:00:00,1.159
O,2021-05-22 00:00:00,1.206
O,2021-05-23 00:00:00,1.224
O,2021-05-24 00:00:00,1.0
O,2021-05-25 00:00:00,1.16
O,2021-05-26 00:00:00,1.147
O,2021-05-27 00:00:00,1.138
O,2021-05-28 00:00:00,1.139
O,2021-05-29 00:00:00,1.176
O,2021-05-30 00:00:00,1.179
O,2021-05-31 00:00:00,1.226
O,2021-06-01 00:00:00,1.16
O,2021-06-02 00:00:00,1.154
O,2021-06-03 00:00:00,1.133
O,2021-06-04 00:00:00,1.122
O,2021-06-05 00:00:00,1.161
O,2021-06-06 00:00:00,1.199
O,2021-06-07 00:00:00,1.14
O,2021-06-08 00:00:00,1.117
O,2021-06-09 00:00:00,1.083
O,2021-06-10 00:00:00,1.126
O,2021-06-11 00:00:00,1.12
O,2021-06-12 00:00:00,1.188
O,2021-06-13 00:00:00,1.221
O,2021-06-14 00:00:00,1.146
O,2021-06-15 00:00:00,1.14
O,2021-06-16 00:00:00,1.11
O,2021-06-17 00:00:00,1.099
O,2021-06-18 00:00:00,1.106
O,2021-06-19 00:00:00,1.16
O,2021-06-20 00:00:00,1.156
O,2021-06-21 00:00:00,1.142
O,2021-06-22 00:00:00,1.114
O,2021-06-23 00:00:00,1.121
O,2021-06-24 00:00:00,1.123
O,2021-06-25 00:00:00,1.101
O,2021-06-26 00:00:00,1.147
O,2021-06-27 00:00:00,1.168
O,2021-06-28 00:00:00,1.13
O,2021-06-29 00:00:00,1.146
O,2021-06-30 00:00:00,1.123
O,2021-07-01 00:00:00,1.104
O,2021-07-02 00:00:00,1.119
O,2021-07-03 00:00:00,1.16
O,2021-07-04 00:00:00,1.16
O,2021-07-05 00:00:00,1.2
O,2021-07-06 00:00:00,1.121
O,2021-07-07 00:00:00,1.109
O,2021-07-08 00:00:00,1.086
O,2021-07-09 00:00:00,1.092
O,2021-07-10 00:00:00,1.142
O,2021-07-11 00:00:00,1.168
O,2021-07-12 00:00:00,1.103
O,2021-07-13 00:00:00,1.084
O,2021-07-14 00:00:00,1.081
O,2021-07-15 00:00:00,1.103
O,2021-07-16 00:00:00,1.085
O,2021-07-17 00:00:00,1.13
O,2021-07-18 00:00:00,1.169
O,2021-07-19 00:00:00,1.106
O,2021-07-20 00:00:00,1.081
O,2021-07-21 00:00:00,1.077
O,2021-07-22 00:00:00,1.066
O,2021-07-23 00:00:00,1.068
O,2021-07-24 00:00:00,1.122
O,2021-07-25 00:00:00,1.138
O,2021-07-26 00:00:00,1.095
O,2021-07-27 00:00:00,1.089
O,2021-07-28 00:00:00,1.072
O,2021-07-29 00:00:00,1.095
O,2021-07-30 00:00:00,1.094
O,2021-07-31 00:00:00,1.141
O,2021-08-01 00:00:00,1.165
O,2021-08-02 00:00:00,1.097
O,2021-08-03 00:00:00,1.071
O,2021-08-04 00:00:00,0.976
O,2021-08-05 00:00:00,1.08
O,2021-08-06 00:00:00,1.107
O,2021-08-07 00:00:00,1.125
O,2021-08-08 00:00:00,1.158
O,2021-08-09 00:00:00,1.094
O,2021-08-10 00:00:00,1.061
O,2021-08-11 00:00:00,1.059
O,2021-08-12 00:00:00,1.057
O,2021-08-13 00:00:00,1.062
O,2021-08-14 00:00:00,1.149
O,2021-08-15 00:00:00,1.191
O,2021-08-16 00:00:00,1.116
O,2021-08-17 00:00:00,0.842
O,2021-08-18 00:00:00,1.093
O,2021-08-19 00:00:00,1.103
O,2021-08-20 00:00:00,1.08
O,2021-08-21 00:00:00,1.125
O,2021-08-22 00:00:00,1.208
O,2021-08-23 00:00:00,1.098
O,2021-08-24 00:00:00,1.088
O,2021-08-25 00:00:00,1.078
O,2021-08-26 00:00:00,1.084
O,2021-08-27 00:00:00,1.067
O,2021-08-28 00:00:00,1.147
O,2021-08-29 00:00:00,1.202
O,2021-08-30 00:00:00,1.119
O,2021-08-31 00:00:00,1.085
O,2021-09-01 00:00:00,1.1
O,2021-09-02 00:00:00,1.11
O,2021-09-03 00:00:00,0.923
O,2021-09-04 00:00:00,1.12
O,2021-09-05 00:00:00,1.136
O,2021-09-06 00:00:00,1.228
O,2021-09-07 00:00:00,1.106
O,2021-09-08 00:00:00,1.081
O,2021-09-09 00:00:00,1.067
O,2021-09-10 00:00:00,1.049
O,2021-09-11 00:00:00,1.125
O,2021-09-12 00:00:00,1.167
O,2021-09-13 00:00:00,1.1
O,2021-09-14 00:00:00,1.07
O,2021-09-15 00:00:00,1.063
O,2021-09-16 00:00:00,1.063
O,2021-09-17 00:00:00,1.069
O,2021-09-18 00:00:00,1.109
O,2021-09-19 00:00:00,1.178
O,2021-09-20 00:00:00,1.086
O,2021-09-21 00:00:00,1.074
O,2021-09-22 00:00:00,1.074
O,2021-09-23 00:00:00,1.06
O,2021-09-24 00:00:00,1.05
O,2021-09-25 00:00:00,1.119
O,2021-09-26 00:00:00,1.164
O,2021-09-27 00:00:00,1.069
O,2021-09-28 00:00:00,1.052
O,2021-09-29 00:00:00,1.052
O,2021-09-30 00:00:00,1.065
O,2021-10-01 00:00:00,1.03
O,2021-10-02 00:00:00,1.112
O,2021-10-03 00:00:00,1.155
O,2021-10-04 00:00:00,1.078
O,2021-10-05 00:00:00,1.056
O,2021-10-06 00:00:00,1.037
O,2021-10-07 00:00:00,1.042
R,2020-12-12 00:00:00,7.43
R,2021-01-12 00:00:00,7.34
R,2021-01-13 00:00:00,7.46
R,2021-01-15 00:00:00,7.35
R,2021-01-16 00:00:00,7.44
R,2021-01-17 00:00:00,7.39
R,2021-01-18 00:00:00,7.49
R,2021-01-19 00:00:00,7.17
R,2021-01-20 00:00:00,8.6
R,2021-01-21 00:00:00,8.37
R,2021-01-22 00:00:00,7.22
R,2021-01-23 00:00:00,7.52
R,2021-01-24 00:00:00,7.54
R,2021-01-25 00:00:00,7.35
R,2021-01-26 00:00:00,7.25
R,2021-01-27 00:00:00,7.66
R,2021-01-28 00:00:00,9.01
R,2021-01-29 00:00:00,8.33
R,2021-01-30 00:00:00,8.0
R,2021-01-31 00:00:00,7.95
R,2021-02-01 00:00:00,9.42
R,2021-02-02 00:00:00,7.56
R,2021-02-03 00:00:00,7.59
R,2021-02-04 00:00:00,7.46
R,2021-02-05 00:00:00,7.43
R,2021-02-06 00:00:00,7.63
R,2021-02-07 00:00:00,7.69
R,2021-02-08 00:00:00,7.46
R,2021-02-09 00:00:00,7.41
R,2021-02-10 00:00:00,7.56
R,2021-02-11 00:00:00,7.68
R,2021-02-12 00:00:00,7.85
R,2021-02-13 00:00:00,7.86
R,2021-02-14 00:00:00,7.7
R,2021-02-15 00:00:00,8.06
R,2021-02-16 00:00:00,7.86
R,2021-02-17 00:00:00,7.66
R,2021-02-18 00:00:00,7.49
R,2021-02-19 00:00:00,7.36
R,2021-02-20 00:00:00,7.56
R,2021-02-21 00:00:00,7.74
R,2021-02-22 00:00:00,7.51
R,2021-02-23 00:00:00,7.38
R,2021-02-24 00:00:00,7.44
R,2021-02-25 00:00:00,7.43
R,2021-02-26 00:00:00,7.4
R,2021-02-27 00:00:00,7.5
R,2021-02-28 00:00:00,7.7
R,2021-03-01 00:00:00,7.42
R,2021-03-02 00:00:00,7.41
R,2021-03-03 00:00:00,7.52
R,2021-03-04 00:00:00,7.32
R,2021-03-05 00:00:00,6.11
R,2021-03-06 00:00:00,7.63
R,2021-03-07 00:00:00,7.67
R,2021-03-08 00:00:00,7.44
R,2021-03-09 00:00:00,7.44
R,2021-03-10 00:00:00,7.65
R,2021-03-11 00:00:00,7.71
R,2021-03-12 00:00:00,7.54
R,2021-03-13 00:00:00,7.6
R,2021-03-14 00:00:00,7.81
R,2021-03-15 00:00:00,7.72
R,2021-03-16 00:00:00,7.63
R,2021-03-17 00:00:00,7.51
R,2021-03-18 00:00:00,7.56
R,2021-03-19 00:00:00,7.55
R,2021-03-20 00:00:00,7.71
R,2021-03-21 00:00:00,7.78
R,2021-03-22 00:00:00,7.55
R,2021-03-23 00:00:00,7.43
R,2021-03-24 00:00:00,7.47
R,2021-03-25 00:00:00,7.43
R,2021-03-26 00:00:00,7.35
R,2021-03-27 00:00:00,7.38
R,2021-03-28 00:00:00,7.45
R,2021-03-30 00:00:00,7.4
R,2021-03-31 00:00:00,4.61
R,2021-04-01 00:00:00,7.35
R,2021-04-02 00:00:00,8.74
R,2021-04-03 00:00:00,7.4
R,2021-04-04 00:00:00,7.42
R,2021-04-05 00:00:00,7.24
R,2021-04-06 00:00:00,7.24
R,2021-04-07 00:00:00,7.24
R,2021-04-08 00:00:00,7.2
R,2021-04-09 00:00:00,7.16
R,2021-04-10 00:00:00,7.25
R,2021-04-11 00:00:00,7.58
R,2021-04-12 00:00:00,7.33
R,2021-04-13 00:00:00,7.31
R,2021-04-14 00:00:00,7.34
R,2021-04-15 00:00:00,7.23
R,2021-04-16 00:00:00,7.22
R,2021-04-17 00:00:00,7.32
R,2021-04-18 00:00:00,7.43
R,2021-04-19 00:00:00,7.21
R,2021-04-20 00:00:00,7.15
R,2021-04-21 00:00:00,7.23
R,2021-04-22 00:00:00,7.2
R,2021-04-23 00:00:00,7.17
R,2021-04-24 00:00:00,7.3
R,2021-04-25 00:00:00,7.45
R,2021-04-26 00:00:00,7.3
R,2021-04-27 00:00:00,7.27
R,2021-04-28 00:00:00,7.28
R,2021-04-29 00:00:00,7.24
R,2021-04-30 00:00:00,7.26
R,2021-05-01 00:00:00,7.43
R,2021-05-02 00:00:00,7.53
R,2021-05-03 00:00:00,7.28
R,2021-05-04 00:00:00,7.19
R,2021-05-05 00:00:00,7.29
R,2021-05-06 00:00:00,7.29
R,2021-05-07 00:00:00,7.15
R,2021-05-08 00:00:00,7.28
R,2021-05-09 00:00:00,7.39
R,2021-05-10 00:00:00,7.24
R,2021-05-11 00:00:00,7.2
R,2021-05-12 00:00:00,7.22
R,2021-05-13 00:00:00,7.2
R,2021-05-14 00:00:00,5.85
R,2021-05-15 00:00:00,15.91
R,2021-05-16 00:00:00,12.2
R,2021-05-17 00:00:00,9.59
R,2021-05-18 00:00:00,8.6
R,2021-05-19 00:00:00,8.1
R,2021-05-20 00:00:00,7.38
R,2021-05-21 00:00:00,7.65
R,2021-05-22 00:00:00,7.4
R,2021-05-23 00:00:00,7.46
R,2021-05-24 00:00:00,7.25
R,2021-05-25 00:00:00,7.24
R,2021-05-26 00:00:00,7.27
R,2021-05-27 00:00:00,7.23
R,2021-05-28 00:00:00,7.23
R,2021-05-29 00:00:00,7.02
R,2021-05-30 00:00:00,6.87
R,2021-05-31 00:00:00,7.23
R,2021-06-01 00:00:00,7.31
R,2021-06-02 00:00:00,7.49
R,2021-06-03 00:00:00,7.43
R,2021-06-04 00:00:00,7.44
R,2021-06-05 00:00:00,7.49
R,2021-06-06 00:00:00,7.6
R,2021-06-07 00:00:00,7.39
R,2021-06-08 00:00:00,7.34
R,2021-06-09 00:00:00,7.57
R,2021-06-10 00:00:00,7.5
R,2021-06-11 00:00:00,7.37
R,2021-06-12 00:00:00,7.38
R,2021-06-13 00:00:00,7.41
R,2021-06-14 00:00:00,7.32
R,2021-06-15 00:00:00,7.38
R,2021-06-16 00:00:00,7.44
R,2021-06-17 00:00:00,7.5
R,2021-06-18 00:00:00,7.57
R,2021-06-19 00:00:00,7.32
R,2021-06-20 00:00:00,7.45
R,2021-06-21 00:00:00,7.57
R,2021-06-22 00:00:00,7.66
R,2021-06-23 00:00:00,7.68
R,2021-06-24 00:00:00,7.58
R,2021-06-25 00:00:00,7.56
R,2021-06-26 00:00:00,7.44
R,2021-06-27 00:00:00,7.38
R,2021-06-28 00:00:00,7.83
R,2021-06-29 00:00:00,13.07
R,2021-06-30 00:00:00,7.3
R,2021-07-01 00:00:00,7.2
R,2021-07-02 00:00:00,7.17
R,2021-07-03 00:00:00,6.95
R,2021-07-04 00:00:00,6.81
R,2021-07-05 00:00:00,7.12
R,2021-07-06 00:00:00,7.01
R,2021-07-07 00:00:00,7.43
R,2021-07-08 00:00:00,6.99
R,2021-07-09 00:00:00,7.12
R,2021-07-10 00:00:00,7.23
R,2021-07-11 00:00:00,7.32
R,2021-07-12 00:00:00,7.25
R,2021-07-13 00:00:00,7.27
R,2021-07-14 00:00:00,7.65
R,2021-07-15 00:00:00,7.65
R,2021-07-16 00:00:00,7.99
R,2021-07-17 00:00:00,7.69
R,2021-07-18 00:00:00,7.49
R,2021-07-19 00:00:00,7.67
R,2021-07-20 00:00:00,7.7
R,2021-07-21 00:00:00,7.88
R,2021-07-22 00:00:00,8.01
R,2021-07-23 00:00:00,7.98
R,2021-07-24 00:00:00,7.94
R,2021-07-25 00:00:00,8.21
R,2021-07-26 00:00:00,8.27
R,2021-07-27 00:00:00,7.98
R,2021-07-28 00:00:00,7.42
R,2021-07-29 00:00:00,7.25
R,2021-07-30 00:00:00,7.22
R,2021-07-31 00:00:00,7.26
R,2021-08-01 00:00:00,7.43
R,2021-08-02 00:00:00,7.44
R,2021-08-04 00:00:00,7.38
R,2021-08-05 00:00:00,5.14
S,2020-11-01 00:00:00,7.0
S,2021-03-03 00:00:00,7.3
S,2021-03-04 00:00:00,7.3
S,2021-03-05 00:00:00,7.2
S,2021-03-06 00:00:00,7.3
S,2021-03-07 00:00:00,7.3
S,2021-03-09 00:00:00,7.3
S,2021-03-10 00:00:00,7.2
S,2021-03-11 00:00:00,7.6
S,2021-03-12 00:00:00,7.4
S,2021-03-13 00:00:00,7.4
S,2021-03-14 00:00:00,7.2
S,2021-03-17 23:59:00,7.5
S,2021-03-16 00:00:00,7.5
S,2021-03-18 00:00:00,7.4
S,2021-03-19 00:00:00,7.7
S,2021-03-20 00:00:00,7.5
S,2021-03-21 00:00:00,9.8
S,2021-03-23 00:00:00,7.5
S,2021-03-24 00:00:00,7.4
S,2021-03-25 00:00:00,7.3
S,2021-03-27 00:00:00,7.4
S,2021-03-28 00:00:00,7.4
S,2021-03-30 00:00:00,7.4
S,2021-03-31 00:00:00,7.2
S,2021-04-01 00:00:00,7.3
S,2021-04-02 00:00:00,7.1
S,2021-04-03 00:00:00,7.3
S,2021-04-04 00:00:00,7.3
S,2021-04-06 00:00:00,7.2
S,2021-04-08 00:00:00,7.2
S,2021-04-09 00:00:00,7.2
S,2021-04-10 00:00:00,7.6
S,2021-04-11 00:00:00,7.6
S,2021-04-13 00:00:00,7.5
S,2021-04-15 00:00:00,7.3
S,2021-04-16 00:00:00,7.4
S,2021-04-17 00:00:00,7.2
S,2021-04-18 00:00:00,7.3
S,2021-04-20 00:00:00,7.4
S,2021-04-21 00:00:00,7.3
S,2021-04-22 00:00:00,7.3
S,2021-04-23 00:00:00,7.2
S,2021-04-24 00:00:00,7.2
S,2021-04-25 00:00:00,7.0
S,2021-04-26 00:00:00,7.2
S,2021-04-27 00:00:00,7.5
S,2021-04-28 00:00:00,7.1
S,2021-04-29 00:00:00,7.1
S,2021-05-01 00:00:00,7.1
S,2021-05-02 00:00:00,7.5
S,2021-05-03 00:00:00,7.4
S,2021-05-04 00:00:00,7.6
S,2021-05-06 00:00:00,7.4
S,2021-05-07 00:00:00,7.5
S,2021-05-08 00:00:00,7.4
S,2021-05-09 00:00:00,7.5
S,2021-05-11 00:00:00,7.6
S,2021-05-13 00:00:00,7.6
S,2021-05-15 00:00:00,7.4
S,2021-05-16 00:00:00,7.7
S,2021-05-18 00:00:00,7.7
S,2021-05-19 00:00:00,7.6
S,2021-05-20 00:00:00,7.6
S,2021-05-21 00:00:00,7.5
S,2021-05-22 00:00:00,7.5
S,2021-05-23 00:00:00,7.4
S,2021-05-24 00:00:00,7.3
S,2021-05-25 00:00:00,7.5
S,2021-05-26 00:00:00,7.7
S,2021-05-27 00:00:00,7.5
S,2021-05-29 00:00:00,7.6
S,2021-05-30 00:00:00,7.4
S,2021-05-31 00:00:00,7.4
S,2021-06-01 00:00:00,7.4
S,2021-06-02 00:00:00,7.3
S,2021-06-03 00:00:00,7.2
S,2021-06-05 00:00:00,7.2
S,2021-06-06 00:00:00,6.9
S,2021-06-07 00:00:00,7.0
S,2021-06-08 00:00:00,7.3
S,2021-06-09 00:00:00,7.0
S,2021-06-10 00:00:00,7.1
S,2021-06-11 00:00:00,7.1
S,2021-06-12 00:00:00,7.1
S,2021-06-13 00:00:00,7.0
S,2021-06-14 00:00:00,7.2
S,2021-06-15 00:00:00,7.1
S,2021-06-16 00:00:00,7.0
S,2021-06-17 00:00:00,6.9
S,2021-06-18 00:00:00,7.0
S,2021-06-19 00:00:00,7.1
S,2021-06-20 00:00:00,6.9
S,2021-06-22 00:00:00,7.0
S,2021-06-23 00:00:00,7.0
S,2021-06-24 00:00:00,6.9
S,2021-06-25 00:00:00,6.9
S,2021-06-26 00:00:00,7.0
S,2021-06-27 00:00:00,6.8
S,2021-06-29 00:00:00,7.1
S,2021-07-01 00:00:00,7.0
S,2021-07-02 00:00:00,6.9
S,2021-07-03 00:00:00,7.0
S,2021-07-04 00:00:00,6.7
S,2021-07-06 00:00:00,7.0
S,2021-07-08 00:00:00,6.9
S,2021-07-09 00:00:00,7.0
S,2021-07-10 00:00:00,6.8
S,2021-07-11 00:00:00,6.6
S,2021-07-13 00:00:00,6.9
S,2021-07-15 00:00:00,7.0
S,2021-07-17 00:00:00,6.9
S,2021-07-18 00:00:00,6.7
S,2021-07-20 00:00:00,6.9
S,2021-07-21 00:00:00,6.9
S,2021-07-22 00:00:00,7.0
S,2021-07-23 00:00:00,6.9
S,2021-07-24 00:00:00,7.0
S,2021-07-25 00:00:00,6.8
S,2021-07-26 00:00:00,6.9
S,2021-07-27 00:00:00,7.1
S,2021-07-28 00:00:00,6.8
S,2021-07-29 00:00:00,7.0
S,2021-07-30 00:00:00,6.9
S,2021-07-31 00:00:00,6.9
S,2021-08-01 00:00:00,6.6
S,2021-08-02 00:00:00,6.9
S,2021-08-03 00:00:00,6.8
S,2021-08-05 00:00:00,6.8
S,2021-08-07 00:00:00,7.0
S,2021-08-08 00:00:00,6.7
S,2021-08-10 00:00:00,6.9
S,2021-08-11 00:00:00,6.9
S,2021-08-12 00:00:00,7.1
S,2021-08-14 00:00:00,6.9
S,2021-08-15 00:00:00,6.8
S,2021-08-17 00:00:00,7.0
S,2021-08-18 00:00:00,6.9
S,2021-08-19 00:00:00,7.1
S,2021-08-20 00:00:00,7.0
S,2021-08-21 00:00:00,7.1
S,2021-08-22 00:00:00,6.9
S,2021-08-24 00:00:00,7.2
S,2021-08-26 00:00:00,6.9
S,2021-08-27 00:00:00,6.9
S,2021-08-28 00:00:00,6.9
S,2021-08-29 00:00:00,6.9
S,2021-08-30 00:00:00,7.1
S,2021-08-31 00:00:00,7.1
S,2021-09-01 00:00:00,6.9
S,2021-09-02 00:00:00,7.0
S,2021-09-03 00:00:00,7.1
S,2021-09-04 00:00:00,7.0
S,2021-09-05 00:00:00,6.7
S,2021-09-06 00:00:00,6.8
S,2021-09-07 00:00:00,7.2
S,2021-09-08 00:00:00,7.0
S,2021-09-09 00:00:00,7.1
S,2021-09-11 00:00:00,7.1
S,2021-09-12 00:00:00,6.9
S,2021-09-14 00:00:00,7.2
S,2021-09-15 00:00:00,7.1
S,2021-09-16 00:00:00,6.9
S,2021-09-17 00:00:00,7.1
S,2021-09-18 00:00:00,6.9
S,2021-09-19 00:00:00,7.0
S,2021-09-20 00:00:00,7.1
S,2021-09-21 00:00:00,7.0
S,2021-09-22 00:00:00,7.1
S,2021-09-23 00:00:00,6.9
S,2021-09-25 00:00:00,6.8
S,2021-09-26 00:00:00,6.8
S,2021-09-27 00:00:00,7.0
S,2021-09-28 00:00:00,7.1
S,2021-09-29 00:00:00,6.8
S,2021-09-30 00:00:00,7.2
S,2021-10-18 00:00:00,7.5
A,2020-08-04 00:00:00,0.55
A,2020-08-10 00:00:00,0.55
A,2020-08-17 00:00:00,0.58
A,2020-08-25 00:00:00,0.64
A,2020-09-01 00:00:00,0.58
A,2020-09-11 00:00:00,0.48
A,2020-09-21 00:00:00,0.52
A,2020-10-02 00:00:00,0.49
A,2020-10-05 00:00:00,0.49
A,2020-10-13 00:00:00,0.53
A,2020-10-20 00:00:00,0.57
A,2020-10-27 00:00:00,0.51
A,2020-11-03 00:00:00,0.51
A,2020-11-10 00:00:00,0.52
A,2020-11-17 00:00:00,0.63
A,2020-11-23 00:00:00,0.53
A,2020-12-01 00:00:00,0.54
A,2020-12-08 00:00:00,0.52
A,2020-12-15 00:00:00,0.71
A,2020-12-23 00:00:00,0.52
A,2020-12-29 00:00:00,0.61
A,2021-01-05 00:00:00,0.75
A,2021-01-12 00:00:00,0.57
A,2021-01-19 00:00:00,0.49
A,2021-01-26 00:00:00,0.6
A,2021-02-02 00:00:00,0.72
A,2021-02-09 00:00:00,0.59
A,2021-02-16 00:00:00,0.56
A,2021-02-23 00:00:00,0.51
A,2021-03-02 00:00:00,0.48
A,2021-03-10 00:00:00,0.57
A,2021-03-16 00:00:00,0.6
A,2021-03-23 00:00:00,0.54
A,2021-03-31 00:00:00,0.48
A,2021-04-06 00:00:00,0.46
A,2021-04-13 00:00:00,0.5
A,2021-04-20 00:00:00,0.49
A,2021-04-27 00:00:00,0.54
A,2021-05-04 00:00:00,0.5
A,2021-05-11 00:00:00,0.48
A,2021-05-18 00:00:00,0.49
A,2021-05-25 00:00:00,0.48
A,2021-06-01 00:00:00,0.48
A,2021-06-08 00:00:00,0.5
A,2021-06-15 00:00:00,0.5
A,2021-06-22 00:00:00,0.5
A,2021-06-29 00:00:00,0.48
A,2021-07-06 00:00:00,0.48
A,2021-07-13 00:00:00,0.51
A,2021-07-20 00:00:00,0.51
A,2021-07-27 00:00:00,0.52
D2,2021-04-04 00:00:00,10.0
D2,2021-09-14 00:00:00,12.23621
D2,2021-04-12 00:00:00,12.7
D2,2021-01-03 00:00:00,13.8
D2,2021-01-04 00:00:00,29.1
D2,2021-02-08 00:00:00,11.6
D2,2021-03-03 00:00:00,18.4
D2,2021-03-07 00:00:00,12.7
D2,2021-03-12 00:00:00,47.3
D2,2021-03-15 00:00:00,17.5
D2,2021-03-20 00:00:00,14.2
D2,2021-04-10 00:00:00,11.6
D2,2021-04-07 00:00:00,12.5
D2,2021-04-06 00:00:00,12.5
D2,2021-04-05 00:00:00,12.2
D2,2021-08-23 00:00:00,8.7
D2,2021-08-22 00:00:00,10.5
D2,2021-08-21 00:00:00,11.0
D2,2021-08-18 00:00:00,11.5
D2,2021-08-17 00:00:00,14.1
D2,2021-08-16 00:00:00,9.2
D2,2021-08-15 00:00:00,10.6
D2,2021-08-14 00:00:00,10.5
D2,2021-08-11 00:00:00,10.4
D2,2021-08-10 00:00:00,11.5
D2,2021-08-09 00:00:00,11.6
D2,2021-08-08 00:00:00,8.8
D2,2021-08-07 00:00:00,12.0
D2,2021-08-04 00:00:00,11.2
D2,2021-08-03 00:00:00,11.3
D2,2021-08-02 00:00:00,11.2
D2,2021-08-01 00:00:00,13.2
D2,2021-07-31 00:00:00,7.5
D2,2021-07-28 00:00:00,11.0
D2,2021-07-27 00:00:00,11.0
D2,2021-07-26 00:00:00,11.8
D2,2021-07-25 00:00:00,10.9
D2,2021-07-24 00:00:00,10.8
D2,2021-07-21 00:00:00,10.3
D2,2021-07-20 00:00:00,10.8
D2,2021-07-19 00:00:00,11.3
D2,2021-07-17 00:00:00,10.6
D2,2021-07-14 00:00:00,11.3
D2,2021-07-13 00:00:00,11.91931
D2,2021-07-12 00:00:00,11.38809
D2,2021-07-11 00:00:00,11.45658
D2,2021-07-10 00:00:00,9.424349
D2,2021-07-05 00:00:00,12.6
D2,2021-07-04 00:00:00,10.5
D2,2021-07-03 00:00:00,10.7
D2,2021-06-30 00:00:00,12.1
D2,2021-06-29 00:00:00,12.0
D2,2021-06-28 00:00:00,12.4
D2,2021-06-27 00:00:00,12.3
D2,2021-06-26 00:00:00,11.8
D2,2021-06-23 00:00:00,11.7
D2,2021-06-22 00:00:00,12.5
D2,2021-06-20 00:00:00,9.9
D2,2021-06-19 00:00:00,10.6
D2,2021-06-16 00:00:00,12.1
D2,2021-06-13 00:00:00,12.1
D2,2021-06-12 00:00:00,9.8
D2,2021-06-09 00:00:00,11.4
D2,2021-06-08 00:00:00,11.0
D2,2021-06-07 00:00:00,11.2
D2,2021-06-06 00:00:00,10.5
D2,2021-06-05 00:00:00,10.2
D2,2021-06-02 00:00:00,12.3
D2,2021-06-01 00:00:00,12.7
